中信城左岸,3室2厅,90.05平米,西,精装,高楼层(共33层)2015年建板塔结合,双流城区,156,单价17324元/平米
清河阳光,2室2厅,90.65平米,南,精装,中楼层(共18层)2010年建板塔结合,万家湾,120,单价13238元/平米
中海格林威治城,3室1厅,152.53平米,东北,简装,高楼层(共30层)2006年建板塔结合,川大,330,单价21636元/平米
美洲花园一期,3室2厅,80.91平米,东,精装,高楼层(共6层)2005年建板楼,新北,112,单价13843元/平米
万景峰一期,3室2厅,85.83平米,西南,精装,低楼层(共33层)2012年建板塔结合,高新西,110,单价12817元/平米
花样年花样城,3室2厅,89.12平米,东南,毛坯,高楼层(共13层)板塔结合,温江大学城,75,单价8416元/平米
凯德风尚,2室2厅,90.96平米,东南 南,精装,低楼层(共19层)2012年建板塔结合,外光华,183,单价20119元/平米
朝阳时代西锦,3室2厅,111.34平米,北,精装,中楼层(共33层)2014年建板塔结合,花都大道,126,单价11317元/平米
西财骏苑,3室2厅,103平米,北,精装,低楼层(共12层)2004年建板塔结合,西南财大,170,单价16505元/平米
桐梓林壹号,4室1厅,139.32平米,北,精装,高楼层(共27层)2015年建板楼,城南宜家,450,单价32300元/平米
祥和里3号,2室1厅,84.83平米,南,简装,高楼层(共7层)1995年建板楼,猛追湾,93,单价10964元/平米
佳兆业丽晶公馆,3室1厅,89平米,西,精装,高楼层(共39层)2016年建塔楼,花都大道,100,单价11236元/平米
凯德世纪名邸,4室2厅,113.62平米,北,毛坯,中楼层(共26层)2016年建板塔结合,大源,290,单价25524元/平米
中铁西郡英华二期,2室1厅,72.46平米,东北,精装,高楼层(共31层)2013年建板塔结合,红光,76,单价10489元/平米
佳年华新生活,3室2厅,83平米,东北,简装,低楼层(共31层)2016年建塔楼,花都大道,96,单价11567元/平米
两河锦地,2室2厅,85.62平米,东北,简装,低楼层(共18层)2009年建板楼,高家庄,103,单价12030元/平米
蜀华街44号,3室1厅,70平米,西北,毛坯,中楼层(共7层)板楼,人民公园,153,单价21858元/平米
西班牙森林二期,2室1厅,61.79平米,南,精装,中楼层(共11层)2014年建板塔结合,光华大道沿线,85,单价13757元/平米
艺墅花乡,2室1厅,94平米,西南,简装,中楼层(共16层)2004年建板楼,华西,138,单价14681元/平米
瑞升橡树林华府,2室1厅,72.87平米,西北,精装,中楼层(共26层)板楼,南湖,121,单价16605元/平米
香域中央,2室2厅,79平米,西南,简装,低楼层(共32层)塔楼,毗河,74,单价9368元/平米
中铁西郡英华二期,2室1厅,73平米,东南,精装,高楼层(共31层)2013年建板塔结合,红光,73,单价10000元/平米
大成郡,2室1厅,82.59平米,东,精装,中楼层(共15层)2015年建塔楼,航空港,109,单价13198元/平米
绿地468公馆三期,2室2厅,74.82平米,西北,精装,中楼层(共33层)2015年建塔楼,三圣乡,157,单价20984元/平米
锦城名都,2室2厅,82.12平米,西南,简装,高楼层(共33层)2009年建板塔结合,营门口,150,单价18266元/平米
远大都市风景四期,4室1厅,126.7平米,东,毛坯,高楼层(共30层)2010年建板塔结合,远大,218,单价17206元/平米
佳兆业丽晶港,4室2厅,113.4平米,西南,精装,中楼层(共33层)2012年建板塔结合,珠江新城,168,单价14815元/平米
中筑西府兰庭,3室2厅,85.41平米,西南,精装,低楼层(共17层)2016年建板楼,新双楠,168,单价19670元/平米
四季康城,3室1厅,76平米,东,简装,高楼层(共18层)2013年建塔楼,龙泉驿城区,102,单价13422元/平米
凯德风尚,2室2厅,80.54平米,南,精装,中楼层(共19层)2012年建板塔结合,外光华,159,单价19742元/平米
南阳锦城,3室1厅,99.55平米,东南,精装,高楼层(共6层)2008年建板塔结合,南湖,139.5,单价14014元/平米
润扬北城1号,3室2厅,123.11平米,西南,毛坯,高楼层(共9层)2013年建塔楼,新都城区,162,单价13159元/平米
中国铁建国际城,3室2厅,88.7平米,南,精装,低楼层(共34层)2015年建板塔结合,大面,128,单价14431元/平米
蜀都花园,2室1厅,97.24平米,南,简装,中楼层(共26层)2003年建塔楼,水碾河,160,单价16455元/平米
锦洲花园,3室1厅,81.99平米,东 西北,简装,高楼层(共6层)2004年建板楼,三官堂,142,单价17320元/平米
洗面桥街27号,2室2厅,77.8平米,南 北,简装,中楼层(共7层)1995年建板塔结合,华西,96,单价12340元/平米
珠江青云台,2室1厅,78平米,南,毛坯,高楼层(共33层)板塔结合,花都大道,105,单价13462元/平米
锦江印象,1室1厅,46.08平米,西,精装,低楼层(共31层)2008年建板楼,合江亭,98,单价21268元/平米
炜岸城三期,3室2厅,104平米,南 北,毛坯,中楼层(共30层)2016年建板塔结合,大面,160,单价15385元/平米
四季康城,3室2厅,89平米,西南,毛坯,中楼层(共34层)2013年建塔楼,龙泉驿城区,118,单价13259元/平米
南城都汇汇智园二期,3室2厅,139.65平米,西,精装,低楼层(共18层)2010年建板塔结合,市一医院,285,单价20409元/平米
金科天籁城,3室2厅,108.75平米,南,精装,低楼层(共25层)塔楼,龙潭寺,189,单价17380元/平米
东山领地,3室2厅,88.73平米,南,精装,高楼层(共33层)板塔结合,东山,108,单价12172元/平米
青龙街71号,2室0厅,33.8平米,东,毛坯,中楼层(共6层)板楼,八宝街,58,单价17160元/平米
慕和南道,3室2厅,105.56平米,南,精装,低楼层(共26层)2010年建板塔结合,华阳,175,单价16579元/平米
锦江城市花园三期,2室1厅,54平米,东南,简装,低楼层(共34层)2011年建板塔结合,三圣乡,92,单价17038元/平米
博雅新城C区,2室2厅,89.39平米,南,精装,高楼层(共27层)2013年建板塔结合,大丰,85,单价9509元/平米
中铁丽景书香,2室1厅,80.67平米,东南,简装,高楼层(共33层)2016年建板塔结合,温江大学城,80,单价9917元/平米
蓝光富丽花城,2室2厅,58平米,北,精装,中楼层(共18层)2008年建板塔结合,动物园,86,单价14828元/平米
上游小区南区,2室2厅,71平米,南,精装,低楼层(共11层)板塔结合,都江堰,56,单价7888元/平米
派克公馆,2室2厅,88.01平米,东南,精装,高楼层(共18层)2011年建板塔结合,成外,108,单价12272元/平米
派克公馆,2室1厅,84.73平米,东南,简装,高楼层(共18层)2011年建板塔结合,成外,97.9,单价11555元/平米
银滩,2室1厅,59.88平米,西北,毛坯,低楼层(共33层)板塔结合,温江大学城,63,单价10522元/平米
洲际银海湾,2室2厅,80.32平米,东南,毛坯,中楼层(共39层)2016年建板塔结合,光华大道沿线,109.5,单价13633元/平米
蓝润棠湖春天,2室1厅,47.09平米,东,简装,中楼层(共14层)2014年建板楼,航空港,65,单价13804元/平米
中铁银杏广场,3室1厅,78.41平米,东南,精装,高楼层(共25层)2016年建塔楼,红光,88,单价11224元/平米
中铁丽景书香,2室2厅,78.46平米,西南,简装,低楼层(共33层)2016年建板塔结合,温江大学城,89,单价11344元/平米
名著司南,3室2厅,109.92平米,北,简装,低楼层(共32层)2014年建板塔结合,广都,195,单价17741元/平米
招商依云上城,3室2厅,77.77平米,东南,毛坯,中楼层(共40层)2016年建塔楼,十陵,81,单价10416元/平米
林溪美城,3室2厅,89.17平米,西南,精装,高楼层(共33层)2016年建板塔结合,阳光城,98.6,单价11058元/平米
成都后花园二期,1室1厅,76.29平米,东南,精装,高楼层(共11层)2011年建塔楼,成外,90,单价11798元/平米
西区花园晨之曦,2室1厅,78.99平米,东北,简装,中楼层(共6层)2004年建板楼,犀浦,78,单价9875元/平米
南湖逸家二期,3室1厅,74.4平米,东南,精装,中楼层(共30层)2017年建板塔结合,双流城区,150,单价20162元/平米
香木林加州国际,3室2厅,106.57平米,南,简装,中楼层(共23层)2009年建塔楼,营门口,168,单价15765元/平米
三利麓山城翠薇谷,4室2厅,154平米,南,毛坯,高楼层(共11层)2015年建板塔结合,麓山,260,单价16884元/平米
心怡德盛苑,4室1厅,166.9平米,南,毛坯,高楼层(共11层)2007年建板楼,四河,255,单价15279元/平米
卓锦城五期,3室1厅,86.45平米,东 西南,精装,低楼层(共33层)2012年建塔楼,卓锦城,181,单价20937元/平米
东原亲亲里,2室1厅,60.77平米,西北,精装,高楼层(共19层)2015年建塔楼,国宾,96,单价15798元/平米
欣茂大峰景,2室2厅,73.62平米,北,精装,高楼层(共27层)2013年建板塔结合,大丰,95,单价12905元/平米
温哥华南苑,4室2厅,144.7平米,东,毛坯,低楼层(共17层)2013年建板塔结合,航空港,166,单价11473元/平米
西区花园花园洋房,3室2厅,101平米,东南,简装,中楼层(共6层)2004年建板塔结合,犀浦,101,单价10000元/平米
方正东街5号,1室1厅,39.35平米,南,简装,中楼层(共7层)1995年建板楼,草市街,43,单价10928元/平米
领馆国际城,2室1厅,82.3平米,西北,简装,低楼层(共28层)2013年建板塔结合,远大,140,单价17011元/平米
东苑D区,3室1厅,101平米,南,简装,高楼层(共26层)2009年建板塔结合,东苑,200,单价19802元/平米
美宸东方,3室2厅,89.64平米,东,毛坯,中楼层(共18层)板塔结合,十陵,92,单价10264元/平米
领馆国际城,2室1厅,82.31平米,西南,简装,低楼层(共28层)2013年建板塔结合,远大,137,单价16645元/平米
中德英伦联邦A区,3室1厅,104.55平米,西北,精装,低楼层(共33层)2013年建板塔结合,中德,243,单价23243元/平米
凯德风尚,3室2厅,139.38平米,南,精装,高楼层(共18层)2012年建板塔结合,外光华,328,单价23533元/平米
荆竹小区7号院,2室2厅,74.46平米,东北,毛坯,高楼层(共6层)1999年建板楼,驷马桥,73,单价9804元/平米
华宇楠苑,3室1厅,77.78平米,东北,精装,低楼层(共11层)2012年建板塔结合,新双楠,159,单价20443元/平米
君雁优禾,2室1厅,85.6平米,东,精装,低楼层(共6层)板楼,东升镇,82,单价9580元/平米
蓝光凯丽美域,3室2厅,79.6平米,西北,简装,中楼层(共31层)2010年建塔楼,金沙,187,单价23493元/平米
罗浮世家二期,3室1厅,115.4平米,东南,简装,高楼层(共18层)2004年建板塔结合,高升桥,210,单价18198元/平米
恒大城一期,3室2厅,89平米,西北,简装,中楼层(共33层)2010年建板塔结合,温江新城,118,单价13259元/平米
博瑞都市花园,2室2厅,113.99平米,东,精装,中楼层(共12层)2004年建板楼,优品道,276,单价24213元/平米
金沙鹭岛四期,3室2厅,88.53平米,南,简装,中楼层(共32层)2017年建塔楼,金沙,230,单价25980元/平米
美洲花园棕榈湾,2室2厅,76.99平米,西,精装,低楼层(共22层)2013年建板塔结合,新北,135,单价17535元/平米
空港晶座,3室2厅,106.97平米,东 西,毛坯,低楼层(共24层)2012年建板楼,航空港,127,单价11873元/平米
巴黎都市,3室1厅,75.6平米,南,精装,低楼层(共18层)塔楼,航空港,108,单价14286元/平米
翰林风华,3室2厅,109.16平米,南,简装,高楼层(共6层)2013年建板楼,东升镇,112,单价10261元/平米
蓝光圣菲town城,2室1厅,67.95平米,西北,简装,低楼层(共23层)2009年建板塔结合,航空港,93.5,单价13761元/平米
电建地产美立方,3室1厅,74.3平米,西南,精装,高楼层(共29层)2015年建塔楼,理工大,110,单价14805元/平米
巴黎都市,2室1厅,75.06平米,西南,精装,中楼层(共18层)2015年建塔楼,航空港,108,单价14389元/平米
恒大帝景,3室2厅,128.24平米,西 东南,精装,高楼层(共29层)2016年建塔楼,高新西,126,单价9826元/平米
天鹅湖花园,3室2厅,207.93平米,西 西北,毛坯,低楼层(共32层)2008年建板楼,新会展,330,单价15871元/平米
蓝光圣菲town城,2室1厅,79.66平米,南,精装,高楼层(共22层)2009年建板塔结合,航空港,100,单价12554元/平米
新桥逸景C区,1室1厅,47.48平米,东南,简装,高楼层(共23层)2010年建板楼,金府,61,单价12848元/平米
中德英伦联邦A区,2室2厅,61.27平米,西北,简装,中楼层(共33层)2013年建板塔结合,中德,134,单价21871元/平米
川网国际花园,3室2厅,103.65平米,东,精装,中楼层(共11层)板塔结合,蛟龙港,155,单价14955元/平米
中铁城锦南汇,2室2厅,72.51平米,北,精装,中楼层(共39层)2016年建板塔结合,中德,143,单价19722元/平米
巴黎都市,2室2厅,76.16平米,南,精装,高楼层(共18层)塔楼,航空港,103,单价13525元/平米
棠湖泊林镇,2室1厅,80.2平米,南,毛坯,低楼层(共6层)2011年建板楼,双流城区,99,单价12345元/平米
棠府锦绣城,3室2厅,92.74平米,北,精装,高楼层(共14层)塔楼,蛟龙港,136,单价14665元/平米
九龙仓时代小镇,3室2厅,107.97平米,南,精装,低楼层(共11层)2015年建板楼,蛟龙港,165,单价15283元/平米
翡翠海湾,3室2厅,137.73平米,南,精装,中楼层(共20层)2008年建板塔结合,国宾,182,单价13215元/平米
城南名著,3室2厅,128.16平米,东南,简装,高楼层(共11层)2018年建板楼,广都,190,单价14826元/平米
恩威玲珑南域,1室1厅,60平米,东北,精装,中楼层(共16层)2011年建板塔结合,新北,108,单价18000元/平米
嘉祥瑞庭南城,3室1厅,96.19平米,东南,精装,高楼层(共33层)2016年建塔楼,华阳,219,单价22768元/平米
花样年花样城,3室2厅,87.64平米,南,精装,中楼层(共13层)板塔结合,温江大学城,85,单价9699元/平米
锦绣华都,3室2厅,128平米,东 西,简装,中楼层(共6层)2005年建板塔结合,东升镇,109,单价8516元/平米
鹭湖宫七区A组,3室1厅,121.23平米,西北,精装,低楼层(共30层)2014年建塔楼,国色天乡,148,单价12209元/平米
长城半岛城邦三期,3室2厅,111.36平米,南,毛坯,中楼层(共33层)2013年建板塔结合,天府长城,325,单价29185元/平米
海棠公馆一期,3室2厅,100.61平米,东北,简装,中楼层(共14层)2012年建板塔结合,双流城区,123,单价12226元/平米
大成天府景秀一三期,3室2厅,106.6平米,南,简装,中楼层(共6层)2005年建板楼,东升镇,106,单价9944元/平米
蒂梵尼T公馆,2室2厅,75.6平米,东,精装,低楼层(共32层)板塔结合,广都,138,单价18254元/平米
天府世家,4室2厅,159.28平米,北,精装,低楼层(共32层)2013年建板塔结合,金融城,495,单价31078元/平米
华润凤凰城一期,3室2厅,141.05平米,南,精装,低楼层(共27层)2008年建板塔结合,大源,335,单价23751元/平米
恒大名都,2室2厅,76.37平米,东南,精装,高楼层(共32层)2012年建塔楼,海洋公园,132,单价17285元/平米
石人东路11号,2室1厅,78.15平米,南 北,简装,7层2002年建塔楼,府南新区,93.8,单价12003元/平米
泰和佳园,3室2厅,133.25平米,东南,精装,低楼层(共18层)2006年建塔楼,天府长城,210,单价15760元/平米
远大林语城,3室1厅,101.99平米,南,简装,高楼层(共11层)板楼,蛟龙港,160,单价15688元/平米
幸福枫景,2室1厅,91.58平米,东南,简装,中楼层(共11层)2001年建板塔结合,茶店子,148,单价16161元/平米
温资金港华府,3室2厅,81.62平米,东南,精装,高楼层(共16层)塔楼,航空港,96,单价11762元/平米
龙城国际四期,3室1厅,78平米,西南,毛坯,中楼层(共32层)板塔结合,橡树湾,92,单价11795元/平米
蓝光圣菲town城,3室1厅,88平米,东,精装,高楼层(共23层)2009年建板塔结合,航空港,128,单价14546元/平米
家益欣城,2室1厅,92.72平米,东,精装,低楼层(共25层)2010年建塔楼,华阳,143.6,单价15488元/平米
中铁城锦南汇,2室2厅,65.57平米,东南,精装,中楼层(共39层)2016年建板塔结合,中德,139,单价21199元/平米
心怡紫晶城,3室1厅,131平米,西南,毛坯,高楼层(共31层)2011年建塔楼,锦江生态带,185,单价14123元/平米
翰林上岛,2室1厅,67.81平米,西,简装,高楼层(共16层)2008年建塔楼,航空港,88.5,单价13052元/平米
长虹和悦府,3室2厅,74.66平米,南,精装,中楼层(共20层)2015年建板塔结合,外光华,171,单价22904元/平米
东林城市花园,2室2厅,78.49平米,东,简装,高楼层(共18层)2008年建塔楼,动物园,106,单价13505元/平米
新桥逸景A区,1室1厅,55.74平米,西南,简装,中楼层(共6层)2008年建板楼,金府,65,单价11662元/平米
万科海悦汇城西区,2室1厅,62平米,东南,精装,中楼层(共35层)2015年建塔楼,海洋公园,126,单价20323元/平米
怡丰新城,3室1厅,117.51平米,南,精装,低楼层(共6层)2006年建板楼,中德,215,单价18297元/平米
万基兰御,2室1厅,66.69平米,东,精装,高楼层(共18层)2013年建板楼,金府,117,单价17544元/平米
蓝岸丽景,2室1厅,96.82平米,南,精装,高楼层(共18层)2009年建板楼,华阳,130,单价13427元/平米
金恒德时代金悦,3室1厅,83.88平米,东南,精装,高楼层(共31层)板塔结合,温江新城,125,单价14903元/平米
瑞升橡树林华府,3室1厅,85.99平米,西 西北,简装,低楼层(共34层)板楼,南湖,150,单价17444元/平米
怡丰新城,4室2厅,162.67平米,西,精装,高楼层(共6层)2006年建板楼,中德,268,单价16476元/平米
成都合院公园里,2室2厅,87平米,东南,毛坯,低楼层(共18层)2015年建板塔结合,高新西,93,单价10690元/平米
麓山国际圣芭芭拉,,,,,下叠(共5层)2010年建板楼,麓山,550,单价23207元/平米
朗基御今缘,4室2厅,118.27平米,南,毛坯,低楼层(共27层)2018年建板楼,大源,260,单价21984元/平米
香木林领馆尚城,3室2厅,115.52平米,北,简装,低楼层(共20层)2012年建塔楼,中和,184,单价15928元/平米
鸿阁新座,3室1厅,71.09平米,东,精装,高楼层(共29层)2013年建板塔结合,四河,130,单价18287元/平米
俊发时光俊园,3室2厅,92.24平米,西,精装,低楼层(共21层)2014年建塔楼,外光华,190,单价20599元/平米
中德英伦联邦B区,3室2厅,111.32平米,北,毛坯,低楼层(共49层)2015年建板塔结合,中德,235,单价21111元/平米
东原城,3室2厅,86.31平米,南 北,毛坯,中楼层(共33层)2015年建板塔结合,温江大学城,66,单价7647元/平米
金城丽景,2室2厅,79.91平米,东南,简装,高楼层(共10层)2004年建板楼,营门口,123,单价15393元/平米
凯德风尚,3室2厅,89.52平米,南,精装,中楼层(共19层)2012年建板塔结合,外光华,210,单价23459元/平米
华润公园九里,4室2厅,113.33平米,东,毛坯,高楼层(共27层)板塔结合,蛟龙港,148,单价13060元/平米
城南晶座,2室1厅,78.97平米,东,精装,高楼层(共33层)2011年建板楼,广都,139,单价17602元/平米
城南名著,3室2厅,114.5平米,北,精装,中楼层(共18层)2007年建板楼,广都,172,单价15022元/平米
温哥华花园,5室2厅,178.6平米,西,简装,低楼层(共11层)2007年建板楼,航空港,200,单价11199元/平米
华润凤凰城三期,3室1厅,124平米,西南,精装,中楼层(共32层)2013年建板楼,大源,338,单价27259元/平米
兰亭半岛,3室2厅,90.99平米,东南,简装,低楼层(共11层)板楼,东升镇,118,单价12969元/平米
城南晶座,4室1厅,96.05平米,南,精装,高楼层(共37层)2011年建板楼,广都,183,单价19053元/平米
雅颂居二期,3室2厅,102平米,南,毛坯,高楼层(共32层)2017年建板塔结合,大源,230,单价22550元/平米
东方希望天祥广场,2室2厅,88.09平米,南,毛坯,高楼层(共47层)2015年建塔楼,新会展,185,单价21002元/平米
远大都市风景五期,2室1厅,58.94平米,东南,简装,低楼层(共21层)2010年建板楼,远大,109,单价18494元/平米
中铁瑞城三号线,2室1厅,73平米,南,精装,低楼层(共12层)2012年建板楼,新双楠,141.8,单价19425元/平米
花样年华,2室1厅,63.99平米,西,简装,中楼层(共13层)2005年建板楼,广福桥,95.5,单价14925元/平米
新科大厦,4室2厅,183.1平米,南,简装,高楼层(共6层)2000年建板楼,东升镇,89,单价4861元/平米
中铁瑞城三号线,1室1厅,54.42平米,西北,精装,中楼层(共12层)2012年建板楼,新双楠,103,单价18927元/平米
佳年华新生活,2室1厅,65平米,东南,毛坯,中楼层(共31层)2016年建塔楼,花都大道,77,单价11847元/平米
桐梓林欧城,2室2厅,88.87平米,北,精装,高楼层(共22层)2009年建板塔结合,桐梓林,202,单价22730元/平米
蒂梵尼TOWN,2室1厅,79.23平米,西,精装,高楼层(共33层)2014年建板塔结合,广都,162,单价20447元/平米
蓝光富丽城,2室1厅,75.04平米,北,简装,高楼层(共18层)2005年建板楼,金牛万达,96,单价12794元/平米
中铁瑞城三号线,2室1厅,66.7平米,西北,精装,高楼层(共12层)2012年建板楼,新双楠,125,单价18741元/平米
佳年华新生活,3室1厅,89平米,西北,精装,中楼层(共34层)2016年建塔楼,花都大道,115,单价12922元/平米
桐梓林欧城,1室1厅,54.28平米,西,精装,中楼层(共20层)2009年建板塔结合,桐梓林,120,单价22108元/平米
空港星品地,1室1厅,57.31平米,北,简装,中楼层(共14层)2013年建板塔结合,航空港,63,单价10993元/平米
大成天府景秀一三期,2室2厅,75.63平米,西北,简装,高楼层(共6层)2005年建板楼,东升镇,72.9,单价9640元/平米
国际花园,2室2厅,95.47平米,东南,简装,高楼层(共15层)2005年建板楼,衣冠庙,149,单价15607元/平米
盛南领地,4室2厅,188.73平米,南,毛坯,低楼层(共30层)2008年建板楼,新会展,308,单价16320元/平米
中德英伦联邦A区,3室2厅,89.78平米,东南,精装,中楼层(共33层)2013年建板塔结合,中德,225,单价25062元/平米
金座威尼谷,4室2厅,124平米,南,精装,中楼层(共17层)2015年建板楼,东升镇,185,单价14920元/平米
军安卫士花园,3室2厅,104.18平米,东,简装,高楼层(共26层)2013年建板楼,中和,175,单价16798元/平米
万科海悦汇城西区,2室2厅,59平米,南,精装,中楼层(共35层)2015年建塔楼,海洋公园,126,单价21356元/平米
中铁西子香荷,4室2厅,139.43平米,南,简装,中楼层(共32层)2010年建板塔结合,光华泡小,365,单价26179元/平米
金科东方雅郡,3室2厅,91.61平米,东,精装,低楼层(共31层)2017年建板塔结合,大面,121,单价13209元/平米
保利花园四期,2室1厅,75平米,南,精装,中楼层(共16层)2014年建板楼,新双楠,166,单价22134元/平米
鹭岛国际四期,1室0厅,51.03平米,东南,精装,低楼层(共18层)2012年建塔楼,外双楠,88,单价17245元/平米
南湖世纪,3室1厅,114平米,东,精装,高楼层(共32层)2016年建塔楼,南湖,203,单价17808元/平米
南城都汇汇晴园五期,3室2厅,89.41平米,南,精装,中楼层(共18层)2014年建板塔结合,市一医院,220,单价24606元/平米
光明馨苑,1室1厅,31.57平米,北,简装,中楼层(共6层)1999年建板楼,建设路,43,单价13621元/平米
中铁瑞景颐城,3室2厅,80.11平米,西,精装,中楼层(共21层)2013年建板楼,外光华,180,单价22470元/平米
柿子巷13号,2室1厅,86.17平米,西南,简装,低楼层(共7层)板楼,宽窄巷子,170,单价19729元/平米
温哥华花园,3室2厅,113.64平米,南 北,简装,高楼层(共11层)2007年建板楼,航空港,140,单价12320元/平米
弘福逸居,1室1厅,52.93平米,北,简装,中楼层(共11层)板塔结合,郫县城区,37.5,单价7085元/平米
龙湖金楠天街,2室2厅,78.7平米,西南,简装,中楼层(共24层)2015年建塔楼,五大花园,145,单价18425元/平米
锐力领峰,2室1厅,87.73平米,南,精装,低楼层(共33层)2013年建板塔结合,中德,159,单价18124元/平米
保利心语花园四期,3室2厅,103平米,东,精装,低楼层(共31层)2014年建塔楼,大源,285,单价27670元/平米
橙郡三期,2室2厅,84平米,东,精装,低楼层(共17层)2007年建板塔结合,中海国际,130,单价15477元/平米
海棠月色,1室1厅,47.17平米,北,简装,高楼层(共8层)2002年建塔楼,优品道,91,单价19292元/平米
金沙西园二期,4室2厅,142.5平米,南 北,精装,低楼层(共6层)2006年建板楼,金沙,350,单价24562元/平米
新城国际广场,4室1厅,165.43平米,南 北,毛坯,中楼层(共32层)2015年建板塔结合,大源,440,单价26598元/平米
保利梧桐语,2室1厅,59.43平米,南,精装,中楼层(共18层)2014年建板塔结合,高家庄,96,单价16154元/平米
蜀都中心一期,2室2厅,88.55平米,西,简装,中楼层(共39层)2014年建板楼,新会展,155,单价17505元/平米
锦秀民居,3室1厅,115.52平米,东,简装,中楼层(共7层)2001年建板楼,府南新区,155,单价13418元/平米
宏达世纪锦城,2室2厅,76.74平米,东南,精装,高楼层(共32层)2012年建塔楼,海洋公园,138,单价17983元/平米
光华欣苑,3室2厅,107.74平米,东 西,毛坯,中楼层(共20层)板楼,外光华,229,单价21255元/平米
恒大翡翠华庭,3室2厅,87平米,南,精装,高楼层(共21层)塔楼,万家湾,182,单价20920元/平米
金色池塘,3室2厅,94.4平米,南,精装,中楼层(共6层)2004年建板楼,茶店子,145,单价15361元/平米
蓝润锦江春天,3室1厅,70.93平米,西南,毛坯,中楼层(共29层)2016年建板塔结合,三圣乡,130,单价18328元/平米
鸿阁一号,2室1厅,61.7平米,北,精装,低楼层(共24层)2009年建塔楼,广都,94,单价15236元/平米
复地雍湖湾,2室1厅,93.31平米,西,精装,高楼层(共31层)2012年建板塔结合,大源,268,单价28722元/平米
中德·英伦世邦F区,3室2厅,96.08平米,南,毛坯,中楼层(共30层)2017年建板塔结合,中德,205,单价21337元/平米
颐和雅居,2室2厅,80.46平米,南,精装,低楼层(共11层)2006年建板楼,五大花园,155,单价19265元/平米
新鸿基悦城,2室2厅,88.93平米,东南 西北,毛坯,中楼层(共30层)2012年建板塔结合,海洋公园,173,单价19454元/平米
恒大翡翠华庭,3室2厅,130.16平米,北,精装,中楼层(共22层)2017年建塔楼,万家湾,280,单价21512元/平米
朝阳时代西锦,2室2厅,87平米,南,毛坯,中楼层(共33层)2014年建板塔结合,花都大道,88,单价10115元/平米
四季金悦,4室2厅,105.86平米,南,毛坯,中楼层(共12层)2016年建板塔结合,蛟龙港,138,单价13037元/平米
交大智能四期,2室1厅,80.58平米,东南,简装,中楼层(共7层)2001年建板楼,西南交大,105,单价13031元/平米
玺印上院,4室2厅,154平米,南 北,简装,高楼层(共6层)2008年建板塔结合,龙泉驿城区,172,单价11169元/平米
中铁瑞景颐城,3室1厅,80.11平米,西,精装,低楼层(共21层)2013年建板楼,外光华,178,单价22220元/平米
小城故事,3室2厅,117.75平米,南,精装,低楼层(共2层)暂无数据,新都城区,103,单价8748元/平米
九龙仓时代小镇,2室1厅,69.23平米,西北,精装,低楼层(共11层)2014年建板楼,蛟龙港,96.5,单价13940元/平米
仁和春天国际花园,2室2厅,93.94平米,东北,精装,高楼层(共32层)2014年建板楼,金融城,310,单价33000元/平米
蓝润棠湖春天V客,3室1厅,84.17平米,南,精装,低楼层(共15层)2016年建塔楼,航空港,112,单价13307元/平米
成南锦秀,1室1厅,53.92平米,南,简装,中楼层(共16层)2007年建板楼,南湖,70,单价12983元/平米
龙湖金楠天街,2室2厅,78.04平米,南 西南,精装,高楼层(共24层)2015年建塔楼,五大花园,150,单价19221元/平米
鹭岛国际三期,3室1厅,136.3平米,南,精装,中楼层(共17层)2010年建板塔结合,外双楠,285,单价20910元/平米
成都玩家,2室1厅,68平米,东,精装,中楼层(共36层)2016年建板塔结合,海洋公园,141,单价20736元/平米
华韵天府,4室2厅,86.28平米,东南,精装,中楼层(共39层)2013年建板塔结合,三圣乡,215,单价24919元/平米
鹭湖宫六区B组团,4室2厅,143.81平米,南 北,毛坯,高楼层(共18层)2015年建板楼,国色天乡,155,单价10779元/平米
武青嘉苑,2室1厅,71平米,东南,毛坯,低楼层(共6层)2005年建板楼,草金立交,73,单价10282元/平米
楠极地,1室1厅,43.41平米,东,精装,高楼层(共12层)2004年建塔楼,双楠,58,单价13361元/平米
东原城,3室2厅,81.89平米,西南,精装,高楼层(共25层)2015年建板塔结合,温江大学城,85,单价10380元/平米
金科东方雅郡,3室2厅,76.25平米,西北,精装,中楼层(共31层)2017年建板塔结合,大面,102,单价13378元/平米
红馆,3室1厅,103.82平米,东南,精装,高楼层(共11层)2006年建板楼,红牌楼,150,单价14449元/平米
花语岸,2室1厅,79.34平米,东,精装,中楼层(共16层)2015年建板塔结合,国色天乡,79,单价9958元/平米
宜家结庐缘,2室1厅,90.67平米,西南,精装,高楼层(共6层)2010年建板楼,通惠门,152,单价16765元/平米
水木光华,1室1厅,55.34平米,南,简装,中楼层(共11层)2004年建板楼,西南财大,82,单价14818元/平米
地铁首座,3室1厅,84.5平米,东,毛坯,高楼层(共28层)2016年建板塔结合,温江大学城,100,单价11835元/平米
香城名都,2室2厅,90.08平米,东南,简装,中楼层(共18层)2009年建塔楼,新都城区,80,单价8881元/平米
方池街39号,2室2厅,73.38平米,西南,简装,高楼层(共7层)板楼,人民公园,175,单价23849元/平米
派克公馆,3室2厅,128.24平米,东南,精装,中楼层(共14层)2008年建板楼,成外,182,单价14193元/平米
